,phi,Re_Ephi,Im_Ephi,Re_Etheta,Im_Etheta,Total_RCS,Ephi,Etheta,Corrected_RCS
273,273.0,-0.00466865002288431,-0.00302796511818587,0.00137546986996485,-0.000165057423587667,0.403117385590872,(-0.00466865002288431-0.00302796511818587j),(0.00137546986996485-0.000165057423587667j),4.132328670280897
274,274.0,-0.00483712864305884,-0.00274550582428721,0.00159307788096343,-0.000196765288834133,0.41081836716773,(-0.00483712864305884-0.00274550582428721j),(0.00159307788096343-0.000196765288834133j),4.211270904222781
275,275.0,-0.005053963857742,-0.00246795609181652,0.00163932984066647,-0.000219710508151149,0.421321715684394,(-0.005053963857742-0.00246795609181652j),(0.00163932984066647-0.000219710508151149j),4.3189400094531205
276,276.0,-0.00531443971435696,-0.0022464307876738,0.00150891589030455,-0.000239159926799615,0.436702933652149,(-0.00531443971435696-0.0022464307876738j),(0.00150891589030455-0.000239159926799615j),4.476611819858493
277,277.0,-0.00560930848031049,-0.0021285658752144,0.00121531833458508,-0.000262473257038537,0.460206405729819,(-0.00560930848031049-0.0021285658752144j),(0.00121531833458508-0.000262473257038537j),4.7175443000474635
278,278.0,-0.00592432400546973,-0.00215235308837989,0.000789210724362554,-0.000297592232355787,0.495764510554098,(-0.00592432400546973-0.00215235308837989j),(0.000789210724362554-0.000297592232355787j),5.082047993706933
279,279.0,-0.00624053302420583,-0.00234113445716101,0.000275073686146844,-0.000351190801060474,0.547036896001756,(-0.00624053302420583-0.00234113445716101j),(0.000275073686146844-0.000351190801060474j),5.607637700210149
280,280.0,-0.00653559875626563,-0.00270009792885136,-0.000273723320056079,-0.000426819302084227,0.616145845128594,(-0.00653559875626563-0.00270009792885136j),(-0.000273723320056079-0.000426819302084227j),6.316068797596894
281,281.0,-0.00678589051772485,-0.00321502487570613,-0.00080066034654894,-0.000523516678134637,0.702424744725657,(-0.00678589051772485-0.00321502487570613j),(-0.00080066034654894-0.000523516678134637j),7.200507879584488
282,282.0,-0.00696918479956972,-0.00385307406815541,-0.00125209294568211,-0.000634939681591926,0.801558636292074,(-0.00696918479956972-0.00385307406815541j),(-0.00125209294568211-0.000634939681591926j),8.216722602539118
283,283.0,-0.00706756709667861,-0.0045657630728256,-0.00158281895774253,-0.00074949852432532,0.905478094967958,(-0.00706756709667861-0.0045657630728256j),(-0.00158281895774253-0.00074949852432532j),9.281993845695716
284,284.0,-0.00706993380990512,-0.00529362204312429,-0.00176062352973539,-0.00085130124225762,1.00314542845206,(-0.00706993380990512-0.00529362204312429j),(-0.00176062352973539-0.00085130124225762j),10.283174982338261
285,285.0,-0.00697404841067094,-0.00597220123549435,-0.00176936226389371,-0.000921926722451549,1.08226619839045,(-0.00697404841067094-0.00597220123549435j),(-0.00176936226389371-0.000921926722451549j),11.094236568163627
286,286.0,-0.00678737973064894,-0.00653832630950058,-0.00161017900752127,-0.000942809125833622,1.13148106682535,(-0.00678737973064894-0.00653832630950058j),(-0.00161017900752127-0.000942809125833622j),11.59873480889206
287,287.0,-0.00652694034137267,-0.0069363107798554,-0.00130088879936687,-0.000897782259133119,1.14265961017459,(-0.00652694034137267-0.0069363107798554j),(-0.00130088879936687-0.000897782259133119j),11.713325290040208
288,288.0,-0.00621779663364595,-0.00712319907452112,-0.000873814851218534,-0.00077551868787248,1.11267786581606,(-0.00621779663364595-0.00712319907452112j),(-0.000873814851218534-0.00077551868787248j),11.405984485038244
289,289.0,-0.00589070749504503,-0.00707254515777458,-0.000372012239869603,-0.000571590039152929,1.04428007228373,(-0.00589070749504503-0.00707254515777458j),(-0.000372012239869603-0.000571590039152929j),10.704843394873363
290,290.0,-0.00557900349299476,-0.00677642135858729,0.000155168262821358,-0.000289671590720234,0.945801963803854,(-0.00557900349299476-0.00677642135858729j),(0.000155168262821358-0.000289671590720234j),9.69535105935937
291,291.0,-0.00531509657099422,-0.00624556313841591,0.000657107190541443,5.80264030740456e-05,0.82982568987072,(-0.00531509657099422-0.00624556313841591j),(0.000657107190541443+5.80264030740456e-05j),8.506486229965388
292,292.0,-0.00512727263711767,-0.00550755525848471,0.00108670768352331,0.000451347901848445,0.71109066256611,(-0.00512727263711767-0.00550755525848471j),(0.00108670768352331+0.000451347901848445j),7.2893416089804886
293,293.0,-0.005036769469595,-0.00460367386406073,0.00140460051776397,0.000863589245142911,0.604130662523811,(-0.005036769469595-0.00460367386406073j),(0.00140460051776397+0.000863589245142911j),6.192901984824407
294,294.0,-0.00505582019955605,-0.00358446312825125,0.00158247283421967,0.00126362125048771,0.521127875756187,(-0.00505582019955605-0.00358446312825125j),(0.00158247283421967+0.00126362125048771j),5.342046110746147
295,295.0,-0.00518663347440299,-0.00250478153393889,0.00160533461403763,0.00161846447247521,0.470388514660437,(-0.00518663347440299-0.00250478153393889j),(0.00160533461403763+0.00161846447247521j),4.821920400314742
296,296.0,-0.00542150380277163,-0.0014188585423062,0.0014723557189573,0.00189608429024374,0.45564375505254,(-0.00542150380277163-0.0014188585423062j),(0.0014723557189573+0.00189608429024374j),4.670772880902242
297,297.0,-0.00574394017383005,-0.000375630824433531,0.00119666236661544,0.0020682827227795,0.476176091785214,(-0.00574394017383005-0.000375630824433531j),(0.00119666236661544+0.0020682827227795j),4.881248456456807
298,298.0,-0.00613067047045774,0.000584927676816819,0.000803979357869052,0.0021132852567836,0.527612336025929,(-0.00613067047045774+0.000584927676816819j),(0.000803979357869052+0.0021132852567836j),5.408517868208743
299,299.0,-0.0065543037056484,0.00143442093799517,0.000330222291189245,0.00201789000185778,0.603098947891075,(-0.0065543037056484+0.00143442093799517j),(0.000330222291189245+0.00201789000185778j),6.1823259488884865
300,300.0,-0.00698625965100061,0.00215716163394683,-0.00018160406337066,0.00177923368106352,0.694579150558042,(-0.00698625965100061+0.00215716163394683j),(-0.00018160406337066+0.00177923368106352j),7.1200832318935845
301,301.0,-0.00739982902005812,0.00274996784472361,-0.000685064132042216,0.00140558379071987,0.793935767369219,(-0.00739982902005812+0.00274996784472361j),(-0.000685064132042216+0.00140558379071987j),8.138581096055752
302,302.0,-0.00777271638577379,0.00322062439348234,-0.00113426937776994,0.000916587554131719,0.893838160777219,(-0.00777271638577379+0.00322062439348234j),(-0.00113426937776994+0.000916587554131719j),9.16267367867769
303,303.0,-0.00808881183225518,0.00358510327022822,-0.00148796893548254,0.000342397582666204,0.988216987264857,(-0.00808881183225518+0.00358510327022822j),(-0.00148796893548254+0.000342397582666204j),10.130144555654828
304,304.0,-0.00833899157581152,0.00386421193641368,-0.00171325911982697,-0.000278027496884977,1.07243884058678,(-0.00833899157581152+0.00386421193641368j),(-0.00171325911982697-0.000278027496884977j),10.993496997366673
305,305.0,-0.00852074151979159,0.0040798056142415,-0.00178884720654684,-0.000899683907296053,1.14321828170399,(-0.00852074151979159+0.0040798056142415j),(-0.00178884720654684-0.000899683907296053j),11.719052193569375
306,306.0,-0.00863647992658805,0.00425140609748181,-0.00170738113228594,-0.00147494527188978,1.19834099418488,(-0.00863647992658805+0.00425140609748181j),(-0.00170738113228594-0.00147494527188978j),12.28411133840024
307,307.0,-0.00869084544424749,0.00439370743207852,-0.00147644143998758,-0.00195763900421439,1.23626758762759,(-0.00869084544424749+0.00439370743207852j),(-0.00147644143998758-0.00195763900421439j),12.672894246435023
308,308.0,-0.00868747613919256,0.0045153193133144,-0.00111847092654427,-0.00230751868608103,1.25573793706112,(-0.00868747613919256+0.0045153193133144j),(-0.00111847092654427-0.00230751868608103j),12.872483463026692
309,309.0,-0.00862569925107871,0.00461935468934311,-0.000668786940265368,-0.00249427233561378,1.25541707507567,(-0.00862569925107871+0.00461935468934311j),(-0.000668786940265368-0.00249427233561378j),12.86919432882144
310,310.0,-0.00849800934613891,0.00470558625265305,-0.000172455265903386,-0.00250113200931763,1.23377192045013,(-0.00849800934613891+0.00470558625265305j),(-0.000172455265903386-0.00250113200931763j),12.647311333374153
311,311.0,-0.00828911149362855,0.00477402491137157,0.000320203368085287,-0.00232716308625873,1.18933139695289,(-0.00828911149362855+0.00477402491137157j),(0.000320203368085287-0.00232716308625873j),12.191754575134215
312,312.0,-0.00797690400212402,0.00482918121896568,0.000758870099617417,-0.00198820801564608,1.12144167743394,(-0.00797690400212402+0.00482918121896568j),(0.000758870099617417-0.00198820801564608j),11.495821716832213
313,313.0,-0.0075359546653738,0.00488388470398066,0.00109868886258374,-0.00151590760823228,1.0315505459962,(-0.0075359546653738+0.00488388470398066j),(0.00109868886258374-0.00151590760823228j),10.574353894005142
314,314.0,-0.00694303031591506,0.00496186466980147,0.00130541744575985,-0.000955031676660914,0.92482499436097,(-0.00694303031591506+0.00496186466980147j),(0.00130541744575985-0.000955031676660914j),9.480317584389347
315,315.0,-0.00618399468784256,0.00509773452467972,0.00135932217880433,-0.00035918042061285,0.811596761551882,(-0.00618399468784256+0.00509773452467972j),(0.00135932217880433-0.00035918042061285j),8.319622736072617
316,316.0,-0.00526099030705783,0.00533375134192581,0.00125784181655501,0.000214637190354853,0.708006596559826,(-0.00526099030705783+0.00533375134192581j),(0.00125784181655501+0.000214637190354853j),7.2577270598830195
317,317.0,-0.00419799085711541,0.00571330746510688,0.00101593512190389,0.000712117081358515,0.635055781643552,(-0.00419799085711541+0.00571330746510688j),(0.00101593512190389+0.000712117081358515j),6.509913259798432
318,318.0,-0.00304334519810752,0.006271797900807,0.000664603171377118,0.00108747105444341,0.61565562311771,(-0.00304334519810752+0.006271797900807j),(0.000664603171377118+0.00108747105444341j),6.311043565387151
319,319.0,-0.00186790308524767,0.00702601187860521,0.00024737285100419,0.00130840763399609,0.669659617000713,(-0.00186790308524767+0.00702601187860521j),(0.00024737285100419+0.00130840763399609j),6.864634802602845
320,320.0,-0.000757895536421797,0.00796440242052685,-0.000184764915882177,0.00135967963854402,0.807717151092674,(-0.000757895536421797+0.00796440242052685j),(-0.000184764915882177+0.00135967963854402j),8.279853115353808
321,321.0,0.000197004391894103,0.00904046108385892,-0.00057920881582074,0.00124462314594464,1.02548590899583,(0.000197004391894103+0.00904046108385892j),(-0.00057920881582074+0.00124462314594464j),10.512185716081628
322,322.0,0.000919076575376753,0.0101715042378081,-0.000887940769085108,0.000984448133503283,1.30018583711911,(0.000919076575376753+0.0101715042378081j),(-0.000887940769085108+0.000984448133503283j),13.328115837884926
323,323.0,0.00135893800283371,0.0112442552395165,-0.0010730797663838,0.000615699661564117,1.59131663828617,(0.00135893800283371+0.0112442552395165j),(-0.0010730797663838+0.000615699661564117j),16.312477712283158
324,324.0,0.00150957548940167,0.0121278331823767,-0.00111107955591531,0.000185651656358524,1.84656296106603,(0.00150957548940167+0.0121278331823767j),(-0.00111107955591531+0.000185651656358524j),18.928990260014046
325,325.0,0.00141494971870848,0.0126929279021123,-0.000995304733738368,-0.000253120408185568,2.01248628728247,(0.00141494971870848+0.0126929279021123j),(-0.000995304733738368-0.000253120408185568j),20.629858896546725
326,326.0,0.00117000545695103,0.0128344571615211,-0.000736434720253133,-0.000648909808461909,2.04789474063282,(0.00117000545695103+0.0128344571615211j),(-0.000736434720253133-0.000648909808461909j),20.99282852321139
327,327.0,0.000910906482177721,0.0124937161079071,-0.000360865420826775,-0.000956491746612073,1.93648921274964,(0.000910906482177721+0.0124937161079071j),(-0.000360865420826775-0.000956491746612073j),19.85081809807267
328,328.0,0.00079543933750496,0.0116757294722855,9.26225800228048e-05,-0.00114203671564451,1.69499674837646,(0.00079543933750496+0.0116757294722855j),(9.26225800228048e-05-0.00114203671564451j),17.375295409505508
329,329.0,0.000976509747328998,0.0104571517589426,0.000577584802616236,-0.0011862645462694,1.37355015980164,(0.000976509747328998+0.0104571517589426j),(0.000577584802616236-0.0011862645462694j),14.08016847771933
330,330.0,0.00157256172675128,0.00898204645575722,0.00104532677395312,-0.00108598226329263,1.04716990788836,(0.00157256172675128+0.00898204645575722j),(0.00104532677395312-0.00108598226329263j),10.734466901445543
331,331.0,0.00264091164137752,0.00744443958978757,0.00145013695017115,-0.000853538658911169,0.799583980951797,(0.00264091164137752+0.00744443958978757j),(0.00145013695017115-0.000853538658911169j),8.196480546085537
332,332.0,0.00415959995084206,0.00605942342745503,0.00175422473682522,-0.000514693347432265,0.703175911510835,(0.00415959995084206+0.00605942342745503j),(0.00175422473682522-0.000514693347432265j),7.208208038777584
333,333.0,0.00602258506305168,0.00502746165346516,0.0019310860027219,-0.000105063166732894,0.800338046896402,(0.00602258506305168+0.00502746165346516j),(0.0019310860027219-0.000105063166732894j),8.204210424363069
334,334.0,0.00805065678725684,0.00449790468383181,0.00196773267856671,0.000334304373570533,1.09137227508418,(0.00805065678725684+0.00449790468383181j),(0.00196773267856671+0.000334304373570533j),11.187582335774524
335,335.0,0.0100176454075925,0.00453925525226325,0.00186513328176957,0.000761535400754663,1.5325498782378,(0.0100176454075925+0.00453925525226325j),(0.00186513328176957+0.000761535400754663j),15.710063685779568
336,336.0,0.0116879277475341,0.00512263895691018,0.00163712192285404,0.00113835203541034,2.04506879035604,(0.0116879277475341+0.00512263895691018j),(0.00163712192285404+0.00113835203541034j),20.96385990075317
337,337.0,0.012858448633352,0.00612285007882091,0.00130803087268489,0.00143364475989281,2.53260184414337,(0.012858448633352+0.00612285007882091j),(0.00130803087268489+0.00143364475989281j),25.961527795731207
338,338.0,0.0133971678871666,0.00733789774438907,0.000909468591136485,0.00162592746695469,2.90286968193157,(0.0133971678871666+0.00733789774438907j),(0.000909468591136485+0.00162592746695469j),29.757118004603957
339,339.0,0.0132697065305626,0.00852421104441698,0.000476534170933795,0.0017046888763023,3.08774048611159,(0.0132697065305626+0.00852421104441698j),(0.000476534170933795+0.0017046888763023j),31.65221593815307
340,340.0,0.0125481720870663,0.00944086016759413,4.42313423719946e-05,0.00167018446511017,3.05706418638623,(0.0125481720870663+0.00944086016759413j),(4.42313423719946e-05+0.00167018446511017j),31.337755293724577
341,341.0,0.0113994122543867,0.00989407857059334,-0.000355837652818676,0.00153236507954469,2.82336586047341,(0.0113994122543867+0.00989407857059334j),(-0.000355837652818676+0.00153236507954469j),28.94212978392255
342,342.0,0.0100548944318177,0.0097727854645395,-0.000697974393387271,0.0013088696461514,2.43714618466537,(0.0100548944318177+0.0097727854645395j),(-0.000697974393387271+0.0013088696461514j),24.983018377628746
343,343.0,0.00876773832141132,0.00906745342636126,-0.00096407476346557,0.00102236970445784,1.97447707105478,(0.00876773832141132+0.00906745342636126j),(-0.00096407476346557+0.00102236970445784j),20.240229028010127
344,344.0,0.00776610368756692,0.00786849736127953,-0.00114413145339888,0.0006979650018344,1.52035355308592,(0.00776610368756692+0.00786849736127953j),(-0.00114413145339888+0.0006979650018344j),15.585039993181175
345,345.0,0.00721279851369945,0.00634435353663449,-0.00123610734686753,0.000360530693664988,1.15150486726548,(0.00721279851369945+0.00634435353663449j),(-0.00123610734686753+0.000360530693664988j),11.803997413791741
346,346.0,0.00717963431999694,0.00470474398821693,-0.00124485481687253,3.24975781922686e-05,0.922256948364923,(0.00717963431999694+0.00470474398821693j),(-0.00124485481687253+3.24975781922686e-05j),9.45399272102353
347,347.0,0.0076417689084777,0.003157481054206,-0.00118064972939439,-0.000267603916199516,0.856052042318106,(0.0076417689084777+0.003157481054206j),(-0.00118064972939439-0.000267603916199516j),8.775330770064723
348,348.0,0.00849222273612727,0.00186883837083188,-0.00105735842933931,-0.00052623614701729,0.943989898007115,(0.00849222273612727+0.00186883837083188j),(-0.00105735842933931-0.00052623614701729j),9.676775697164747
349,349.0,0.00957243956100444,0.000936449407843887,-0.000890622118026575,-0.000735082050356289,1.15038762927572,(0.00957243956100444+0.000936449407843887j),(-0.000890622118026575-0.000735082050356289j),11.792544683788929
350,350.0,0.0107105609212661,0.000380141416011706,-0.000696149198862197,-0.000890782168176645,1.42371689470332,(0.0107105609212661+0.000380141416011706j),(-0.000696149198862197-0.000890782168176645j),14.594424236311172
351,351.0,0.0117578046476819,0.000151581239833796,-0.000488431168499627,-0.000994205618076109,1.71004741079307,(0.0117578046476819+0.000151581239833796j),(-0.000488431168499627-0.000994205618076109j),17.529578717628564
352,352.0,0.0126138793025593,0.000159054066539486,-0.000279748546999475,-0.00104946015901619,1.96526152709229,(0.0126138793025593+0.000159054066539486j),(-0.000279748546999475-0.00104946015901619j),20.14576111893542
353,353.0,0.013236591933864,0.000298871295255687,-7.95959423129424e-05,-0.00106279006657907,2.16284420922798,(0.013236591933864+0.000298871295255687j),(-7.95959423129424e-05-0.00106279006657907j),22.17116764151334
354,354.0,0.0136339628580018,0.000485018031673299,0.000105313641267388,-0.00104150592956447,2.29503609008609,(0.0136339628580018+0.000485018031673299j),(0.000105313641267388-0.00104150592956447j),23.52625754528328
355,355.0,0.0138437067270959,0.000668057446747268,0.000270934829055762,-0.000992968409557072,2.36782734697883,(0.0138437067270959+0.000668057446747268j),(0.000270934829055762-0.000992968409557072j),24.27243572701254
356,356.0,0.0139072166630576,0.000838875845913871,0.000415319846842966,-0.000923984732939237,2.39218204203258,(0.0139072166630576+0.000838875845913871j),(0.000415319846842966-0.000923984732939237j),24.52209403554479
357,357.0,0.0138471276544845,0.00101695312013257,0.000538141764422832,-0.000840374803731506,2.37541620148752,(0.0138471276544845+0.00101695312013257j),(0.000538141764422832-0.000840374803731506j),24.350228554069314
358,358.0,0.0136561270301281,0.00122817993947549,0.000640015956548085,-0.000746772947261955,2.31648291784713,(0.0136561270301281+0.00122817993947549j),(0.000640015956548085-0.000746772947261955j),23.746107505645615
359,359.0,0.0133010060329899,0.0014798576248239,0.000721949618887331,-0.000646757886985922,2.20714367414114,(0.0133010060329899+0.0014798576248239j),(0.000721949618887331-0.000646757886985922j),22.625278417882935
360,360.0,0.0127408328348481,0.00174241248172393,0.000785039994902724,-0.000543134940421336,2.03833882296201,(0.0127408328348481+0.00174241248172393j),(0.000785039994902724-0.000543134940421336j),20.894871466598584
